reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp
-6428.9444444444425,0.99,719,1.8541666666666667,0.2777777777777778,3504,0,151.48589586048593,1,2026-05-16T03:09:44.499213
-7284.055555555558,0.9801,719,1.065934065934066,0.2222222222222222,3509,0,75.40069920164487,2,2026-05-16T03:10:38.943875
-6722.111111111117,0.9702989999999999,719,1.446808510638298,0.2222222222222222,3505,0,42.27366616165522,3,2026-05-16T03:13:23.925155
-6194.611111111112,0.96059601,719,0.898876404494382,0.16666666666666666,3511,0,28.005397223630435,4,2026-05-16T03:16:53.906284
-6497.777777777781,0.9509900498999999,719,0.5052631578947369,0.1527777777777778,3505,0,28.25981147299224,5,2026-05-16T03:20:23.705488
