reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-15277.111111111126,0.95,719,1.3006134969325154,0.5277777777777778,5217,0,526.416699223402,526.4124415560467,0.014191283631456516,1,2026-05-18T07:04:03.391202,,,,,,
-13496.555555555558,0.9025,719,2.323529411764706,0.5277777777777778,5208,0,336.9203625759926,336.91680371280506,0.011861917495427029,2,2026-05-18T07:05:55.349958,,,,,,
-13838.000000000005,0.8573749999999999,719,1.6778523489932886,0.4444444444444444,5231,0,378.5316490629618,378.528216302312,0.011444381740001213,3,2026-05-18T07:07:48.807408,,,,,,
-13918.666666666659,0.8145062499999999,719,1.9050632911392404,0.6111111111111112,5223,0,406.2228385702459,406.2195049174472,0.011113404459546687,4,2026-05-18T07:09:41.923440,,,,,,
-12427.888888888889,0.7737809374999999,719,1.0320512820512822,0.375,5224,0,404.713922577541,404.7106546287908,0.01089512118849494,5,2026-05-18T07:11:33.261917,,,,,,
-11560.166666666675,0.7350918906249998,719,0.9741935483870968,0.3055555555555556,5224,0,382.06163642469465,382.05843432854874,0.01067523857881736,6,2026-05-18T07:13:25.104141,,,,,,
-11412.722222222224,0.6983372960937497,719,0.6754966887417219,0.3055555555555556,5229,0,359.27082205017683,359.26765427038964,0.010559489444074362,7,2026-05-18T07:15:18.821749,,,,,,
-11012.333333333321,0.6634204312890623,719,2.1372549019607843,0.4444444444444444,5228,0,359.6628693433398,359.6597269029047,0.010473815958703427,8,2026-05-18T07:17:11.635615,,,,,,
-10814.55555555556,0.6302494097246091,719,1.62987012987013,0.4444444444444444,5227,0,346.43734756066505,346.43423111747137,0.01038802197780745,9,2026-05-18T07:19:03.592500,,,,,,
-10015.944444444438,0.5987369392383786,719,1.2763157894736843,0.3888888888888889,5228,0,333.8821326880528,333.87902326941986,0.01036472255636074,10,2026-05-18T07:22:20.432183,-7281.833333333333,0.0,0.2987012987012987,0.16666666666666666,5226.0,0.0
