reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-1730.9434027777777,719,833.5529,12.7778,3023,0,1,2026-07-13T13:08:23.431842
-93.83627314814808,719,17.8781,4.6944,4006,0,2,2026-07-13T13:09:58.734381
-6264.998310185185,719,1780.0563,10.9861,2105,0,3,2026-07-13T13:11:35.640278
-576.1582407407409,719,410.3382,9.7222,3663,0,4,2026-07-13T13:13:10.892353
