reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-345.85143518518527,719,11.9396,9.119,5098,0,1,2026-07-13T13:31:52.788214
-371.2205555555556,719,16.3309,9.9524,5110,0,2,2026-07-13T13:36:18.122939
-377.59569444444475,719,11.9261,10.2857,5180,0,3,2026-07-13T13:38:59.077079
-386.5233796296292,719,18.1426,10.5238,5111,0,4,2026-07-13T13:40:20.183526
