reward,steps,avg_delay,avg_queue,throughput,emergency_stops,episode,timestamp
-194.17785493827162,719,19.3363,4.6667,4312,0,1,2026-07-13T12:51:56.284836
-180.79274691358017,719,7.0965,3.5476,4377,0,2,2026-07-13T12:53:28.765099
-215.096049382716,719,19.0181,4.5952,4360,0,3,2026-07-13T12:55:02.439975
-188.0059413580248,719,3.8172,2.4286,4352,0,4,2026-07-13T12:56:43.797488
