reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-133.7663,0.768,719,2.6661,2.5694,3972,3972,4547,575,0,5,5,1.0,0,0,9.9499,152.9552,2.2068,9.0556,441.0709,721.0,225,0,0,B1,432.0,35291.0,0,22,0,B0B1_1,62.0,5059.0,0.0588,1,2026-06-04T12:14:54.941887,,,,,,,,,,,,
-51.5407,0.7373,719,5.499,2.7778,4344,4344,4831,487,0,1,1,1.0,0,0,3.4439,18.7374,1.8401,4.5,409.5063,559.0,172,0,0,B0,151.0,7568.0,0,17,0,bottom1B0_0,61.0,3078.0,0.0444,2,2026-06-04T12:16:22.991886,,,,,,,,,,,,
-50.9999,0.7078,719,34.9676,4.875,4353,4353,5001,648,0,0,0,1.0,0,0,3.0997,34.9676,1.7583,5.125,420.5229,663.0,149,0,0,B1,159.0,1582.0,1,12,0,B0B1_1,43.0,466.0,0.0239,3,2026-06-04T12:17:52.015885,,,,,,,,,,,,
-38.8932,0.6795,719,16.8202,3.3194,4288,4288,4744,456,0,0,0,1.0,0,0,2.4756,17.1473,1.5305,3.7917,384.5313,567.0,2,0,0,B0,132.0,4902.0,0,22,0,bottom1B0_1,58.0,1701.0,0.0221,4,2026-06-04T12:19:17.520887,,,,,,,,,,,,
-49.6914,0.6523,719,21.1939,2.2917,4367,4367,4795,428,0,0,0,1.0,0,0,3.7527,40.2612,1.5902,3.9583,391.6871,595.0,55,0,0,B0,160.0,14239.0,1,12,0,bottom1B0_1,71.0,6436.0,0.0209,5,2026-06-04T12:22:09.227890,-47.5849,0.0,82.5818,7.1528,4112.0,0.0,0.0,0.0,3.1641,82.5818,1.408,7.1528
-127.4098,0.6262,719,4.5911,2.4861,4095,4095,4589,494,0,6,6,1.0,0,0,11.9006,180.0188,1.9129,6.6944,398.9819,555.0,132,0,0,B1,260.0,59889.0,0,37,0,B0B1_1,60.0,14377.0,0.0253,6,2026-06-04T12:23:33.185891,,,,,,,,,,,,
-42.8719,0.6012,719,2.6067,2.4167,4436,4436,4970,534,0,0,0,1.0,0,0,2.6522,13.9654,1.5957,3.875,402.8804,568.0,209,0,0,B1,233.0,6388.0,0,2,1,A1B1_1,60.0,1821.0,0.0277,7,2026-06-04T12:25:07.492514,,,,,,,,,,,,
-36.155,0.5771,719,3.3899,2.4306,4314,4314,4791,477,0,0,0,1.0,0,0,2.1692,14.1599,1.4838,3.8472,386.9138,573.0,26,0,0,B0,124.0,4308.0,0,2,0,bottom1B0_1,50.0,1955.0,0.0316,8,2026-06-04T12:26:38.343726,,,,,,,,,,,,
-46.0812,0.554,719,15.6713,2.625,4322,4322,4757,435,0,0,0,1.0,0,0,3.3376,26.8717,1.5732,3.9861,385.6857,556.0,129,0,0,B0,133.0,3759.0,0,32,0,bottom1B0_1,60.0,1739.0,0.0311,9,2026-06-04T12:28:09.882073,,,,,,,,,,,,
-38.6155,0.5319,719,2.668,1.7917,4261,4261,4743,482,0,0,0,1.0,0,0,2.5158,22.5352,1.5124,3.6528,382.7385,538.0,43,0,0,B0,143.0,7775.0,1,12,0,bottom1B0_1,62.0,2613.0,0.0324,10,2026-06-04T12:31:08.989355,-69.0146,0.0,84.8519,7.9583,4050.0,0.0,3.0,3.0,4.8523,95.2769,1.5062,8.2361
-36.1276,0.5106,719,6.2464,3.2917,4409,4409,4957,548,0,0,0,1.0,0,0,2.1033,11.5492,1.4536,3.875,395.943,593.0,130,0,0,B1,147.0,2667.0,1,7,0,B2B1_1,48.0,992.0,0.033,11,2026-06-04T12:32:34.659990,,,,,,,,,,,,
-34.7927,0.4902,719,3.0161,1.8611,4322,4322,4818,496,0,0,0,1.0,0,0,2.0679,11.0108,1.4253,3.4444,386.7441,566.0,58,0,0,B0,145.0,4050.0,1,12,0,bottom1B0_1,61.0,1109.0,0.0348,12,2026-06-04T12:34:03.021071,,,,,,,,,,,,
-37.7241,0.4706,719,5.2191,2.7778,4320,4320,4886,566,0,0,0,1.0,0,0,2.1029,12.119,1.4902,3.9722,406.1252,609.0,91,0,0,B1,131.0,2490.0,0,2,0,B2B1_1,50.0,1176.0,0.035,13,2026-06-04T12:35:35.939991,,,,,,,,,,,,
-31.7876,0.4517,719,3.0951,2.6528,4266,4266,4760,494,0,1,1,0.0,0,0,1.6575,6.0758,1.4094,3.1944,391.5883,566.0,0,0,0,B1,143.0,1874.0,0,2,0,C1B1_0,32.0,392.0,0.0362,14,2026-06-04T12:37:07.653940,,,,,,,,,,,,
