reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-52.9759,0.81,719,1.9095,3.5238,4447,4447,5077,630,0,0,0,0.0,0,0,2.9519,11.9982,3.0381,5.9048,511.185,648.0,19,0,0,A1,159.0,2205.0,0,7,0,W_A0A1_1,105.0,1779.0,0.0051,0.0035,0.0317,1,2026-05-26T09:26:59.958298,,,,,,,,,,,,
-59.2687,0.729,719,1.6618,3.7381,4543,4543,5223,680,0,0,0,0.0,0,0,3.1908,28.4357,3.0975,6.4286,575.3533,726.0,82,0,0,A1,158.0,3157.0,0,2,0,W_A0A1_1,90.0,2170.0,0.0095,0.0083,0.0247,2,2026-05-26T09:29:22.775397,,,,,,,,,,,,
-48.2435,0.6561,719,1.0774,2.7619,4548,4548,5284,736,0,0,0,0.0,0,0,2.1222,9.7748,3.0474,6.0238,634.3129,817.0,55,0,0,A2,149.0,4411.0,1,12,1,A1A2_1,83.0,3323.0,0.0093,0.0081,0.0237,3,2026-05-26T09:31:58.804429,,,,,,,,,,,,
-37.8836,0.5905,719,1.219,2.4286,4642,4642,5327,685,0,0,0,0.0,0,0,1.8587,5.0734,2.4733,4.9286,526.8373,685.0,0,0,0,A1,101.0,983.0,0,27,0,W_A0A1_1,71.0,733.0,0.0107,0.0096,0.0234,4,2026-05-26T09:34:08.036120,,,,,,,,,,,,
-42.521,0.5314,719,1.2135,2.7143,4651,4651,5330,679,0,0,0,0.0,0,0,2.0441,10.4468,2.6365,5.3571,551.9625,719.0,0,0,0,A3,142.0,5472.0,1,12,1,A2A3_1,74.0,3117.0,0.0109,0.0098,0.0225,5,2026-05-26T09:38:15.597230,-36.7578,0.0,0.9126,2.0714,5143.0,0.0,0.0,0.0,1.7103,5.4655,1.939,4.2381
