reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp
-5708.333333333331,0.93603800616986,719,1.7040816326530612,0.19444444444444445,3502,0,57.00262998175057,57.000626613102305,0.006678090693742576,22,2026-05-10T09:54:12.898782
-5106.444444444445,0.9332298921513504,719,0.8426966292134831,0.1527777777777778,3510,0,56.5496748922929,56.547688376754316,0.006621599302954858,23,2026-05-10T09:55:38.257785
-5620.999999999995,0.9304302024748964,719,1.2988505747126438,0.2638888888888889,3512,0,58.65710024243436,58.6551164990506,0.00661253223392558,24,2026-05-10T09:57:04.360235
-5014.555555555553,0.9276389118674717,719,0.5483870967741935,0.125,3505,0,56.108369577909215,56.10639576918558,0.0065794049895605555,25,2026-05-10T09:58:29.257696
-5464.277777777771,0.9248559951318693,719,1.5142857142857142,0.3055555555555556,3494,0,53.45980979537433,53.45783510327505,0.0065819556729010565,26,2026-05-10T09:59:56.444543
-4942.111111111107,0.9220814271464737,719,1.0425531914893618,0.19444444444444445,3506,0,55.18875771205515,55.18678657733349,0.006570623748481108,27,2026-05-10T10:01:21.406018
-5600.44444444445,0.9193151828650342,719,1.2659574468085106,0.2777777777777778,3504,0,54.77683863155699,54.77488642972434,0.006507461646413728,28,2026-05-10T10:02:48.412897
-4565.611111111116,0.9165572373164391,719,0.6413043478260869,0.20833333333333334,3507,1,56.108617955023455,56.10666751728933,0.006501311966721927,29,2026-05-10T10:04:13.485659
-4780.333333333326,0.9138075656044898,719,1.7816091954022988,0.2222222222222222,3513,0,55.54515184978119,55.543208253566014,0.006478554575661293,30,2026-05-10T10:05:40.540227
-5362.888888888886,0.9110661429076764,719,0.3488372093023256,0.125,3512,0,55.60050326096663,55.59856123519707,0.006473492968293821,31,2026-05-10T10:07:05.829442
-5178.2777777777765,0.9083329444789534,719,0.45652173913043476,0.1527777777777778,3508,0,54.146889496910724,54.14496097379003,0.006428251390103173,32,2026-05-10T10:08:30.654851
-4779.333333333326,0.9056079456455165,719,1.2696629213483146,0.2361111111111111,3510,0,55.747073132404864,55.745150458663495,0.006408874472662786,33,2026-05-10T10:09:56.281981
-5084.833333333334,0.90289112180858,719,1.3846153846153846,0.19444444444444445,3508,0,52.75714350874136,52.755221845709066,0.006405575030583044,34,2026-05-10T10:11:21.438860
-5186.277777777781,0.9001824484431542,719,0.5714285714285714,0.125,3515,0,54.357629449709066,54.35570827744103,0.006404111165066298,35,2026-05-10T10:12:46.796221
-4672.611111111115,0.8974819010978248,719,2.10752688172043,0.2777777777777778,3506,0,50.800524060351464,50.79861523677311,0.006362857376076333,36,2026-05-10T10:14:13.083458
-5073.16666666667,0.8947894553945313,719,0.6774193548387096,0.20833333333333334,3507,1,54.46429774956842,54.46238574265439,0.006373343283960774,37,2026-05-10T10:15:38.348626
-5366.83333333333,0.8921050870283477,719,2.3979591836734695,0.3472222222222222,3502,0,54.10869056691049,54.10679121375581,0.006331140079609376,38,2026-05-10T10:17:03.930844
-5069.388888888896,0.8894287717672626,719,1.6595744680851063,0.3194444444444444,3505,0,54.069305297894005,54.067416696455616,0.006295541069510501,39,2026-05-10T10:18:29.174421
-4924.888888888887,0.8867604854519608,719,0.7368421052631579,0.18055555555555555,3504,0,53.76500510904155,53.76310432338582,0.006335894812950256,40,2026-05-10T10:19:55.468976
-4951.8333333333385,0.884100203995605,719,2.652173913043478,0.375,3507,0,52.10494482334864,52.10305329058863,0.006304978955179577,41,2026-05-10T10:21:20.982984
-4635.722222222227,0.8814479033836181,719,0.6666666666666666,0.1111111111111111,3508,0,53.74100562561205,53.739126759875305,0.006262965996455665,42,2026-05-10T10:22:46.564163
-4762.11111111111,0.8788035596734672,719,2.1956521739130435,0.2916666666666667,3508,0,51.39672108253617,51.39484173664629,0.0062643982119008545,43,2026-05-10T10:24:12.324649
-4857.22222222223,0.8761671489944468,719,0.6276595744680851,0.20833333333333334,3505,0,51.65752725243071,51.655644150204715,0.006276939059083087,44,2026-05-10T10:25:38.207062
-5037.722222222219,0.8735386475474635,719,0.6373626373626373,0.19444444444444445,3509,0,52.83925887308134,52.83737496441031,0.006279656101375694,45,2026-05-10T10:27:04.258631
-4834.66666666667,0.8709180316048211,719,1.3837209302325582,0.2361111111111111,3513,0,52.14122720222314,52.13935833481323,0.006229367832522399,46,2026-05-10T10:28:30.105922
-5022.888888888897,0.8683052775100066,719,1.431578947368421,0.3055555555555556,3505,0,51.4621896146899,51.46031939436232,0.006234042243500952,47,2026-05-10T10:29:55.495611
-4852.611111111106,0.8657003616774767,719,1.6938775510204083,0.25,3501,0,51.94889943755552,51.947031607382485,0.006226140387247476,48,2026-05-10T10:31:21.805420
-4117.555555555556,0.8631032605924442,719,1.7032967032967032,0.2361111111111111,3508,0,51.06389410472546,51.06202395867572,0.006234068579593562,49,2026-05-10T10:32:48.082965
-4920.77777777777,0.860513950810667,719,0.5591397849462365,0.18055555555555555,3505,0,50.5434855486322,50.54163058974647,0.006183365748493164,50,2026-05-10T10:34:17.623723
-4505.555555555558,0.857932408958235,719,0.2926829268292683,0.09722222222222222,3516,0,51.28719495897996,51.285340716344756,0.006180603492367749,51,2026-05-10T10:35:46.627624
-5263.0,0.8553586117313603,719,1.288888888888889,0.20833333333333334,3508,0,51.801028982488766,51.79918837248864,0.006135268421825514,52,2026-05-10T10:37:12.443536
-4668.611111111112,0.8527925358961662,719,1.2696629213483146,0.2638888888888889,3510,0,52.1102822718932,52.10843985800285,0.006141140795363338,53,2026-05-10T10:38:38.860386
-4151.277777777774,0.8502341582884777,719,0.6555555555555556,0.16666666666666666,3509,0,50.6936459654064,50.691795444621164,0.006168353546835658,54,2026-05-10T10:40:05.295675
-4884.777777777781,0.8476834558136123,719,0.35714285714285715,0.125,3500,0,51.04331180747593,51.04146447267917,0.0061579470960514025,55,2026-05-10T10:41:31.648830
-4504.388888888883,0.8451404054461714,719,1.7362637362637363,0.2638888888888889,3508,0,52.495686423629316,52.49384592504594,0.006134782511072547,56,2026-05-10T10:42:58.248741
-4345.333333333331,0.8426049842298329,719,0.5555555555555556,0.1388888888888889,3509,0,49.9032795260115,49.90143498989737,0.006148477660696721,57,2026-05-10T10:44:24.998779
-4616.833333333332,0.8400771692771434,719,0.5638297872340425,0.18055555555555555,3505,0,49.475606966084996,49.47376831914188,0.006128928085895299,58,2026-05-10T10:45:51.503860
-4446.277777777773,0.837556937769312,719,0.5952380952380952,0.1388888888888889,3515,0,50.981109231834786,50.979275129103364,0.006113688055405158,59,2026-05-10T10:47:18.109781
-4375.777777777776,0.835044266956004,719,0.5730337078651685,0.18055555555555555,3510,0,51.083085313460096,51.08125810530321,0.006090759198014237,60,2026-05-10T10:48:44.393693
-4487.333333333325,0.8325391341551359,719,0.46511627906976744,0.1388888888888889,3513,0,48.37329469768328,48.37146466962154,0.006099971215938825,61,2026-05-10T10:50:11.262864
-5055.888888888886,0.8300415167526705,719,0.7741935483870968,0.16666666666666666,3506,0,50.34275609893162,50.34093164436011,0.006081452560177143,62,2026-05-10T10:51:38.123026
-4567.333333333335,0.8275513922024125,719,1.4597701149425288,0.2916666666666667,3512,0,51.722667794897426,51.72084432715998,0.006078177748276478,63,2026-05-10T10:53:07.770352
-4261.22222222222,0.8250687380258053,719,0.4235294117647059,0.09722222222222222,3514,0,51.16783193288493,51.16600572747879,0.006087436529863445,64,2026-05-10T10:54:35.297672
-4242.0555555555575,0.8225935318117279,719,2.6363636363636362,0.3333333333333333,3512,0,50.905693160310406,50.90387302711709,0.006067045378176203,65,2026-05-10T10:56:02.348656
-4193.000000000007,0.8201257512162927,719,0.3103448275862069,0.1111111111111111,3512,0,50.238584046237825,50.236771783842,0.006040430498880662,66,2026-05-10T10:57:28.475530
-4345.555555555551,0.8176653739626438,719,0.8977272727272727,0.18055555555555555,3511,1,49.327191306420595,49.32536824455845,0.006076825948455404,67,2026-05-10T10:58:54.616385
-4294.944444444443,0.8152123778407558,719,0.6086956521739131,0.18055555555555555,3508,0,50.05837002782066,50.05655919527311,0.00603598121602881,68,2026-05-10T11:00:21.133326
-4246.666666666667,0.8127667407072335,719,1.0112359550561798,0.19444444444444445,3510,0,48.495890496669126,48.494084144666566,0.006020810807406156,69,2026-05-10T11:01:46.842967
-4357.666666666663,0.8103284404851119,719,0.5106382978723404,0.1388888888888889,3506,0,48.50738830195017,48.50557501292859,0.006044191957266175,70,2026-05-10T11:03:13.188913
-4035.055555555555,0.8078974551636565,719,0.5444444444444444,0.125,3510,0,48.99801144182102,48.996208525168214,0.0060097121080495055,71,2026-05-10T11:04:39.448212
-4056.3333333333335,0.8054737627981655,719,0.42045454545454547,0.125,3512,0,49.668067924170565,49.66626933154874,0.005995305233682934,72,2026-05-10T11:06:10.292132
-4191.111111111106,0.803057341509771,719,0.7422680412371134,0.20833333333333334,3502,0,48.3266395600681,48.32484582468598,0.0059791595768313,73,2026-05-10T11:07:36.414488
-4433.555555555556,0.8006481694852418,719,0.42696629213483145,0.09722222222222222,3510,0,48.548449960636994,48.546649834708475,0.006000374029979876,74,2026-05-10T11:09:03.055392
-4438.555555555548,0.798246224976786,719,0.6551724137931034,0.18055555555555555,3513,0,46.497203455515134,46.49542015086295,0.005944081157269746,75,2026-05-10T11:10:29.421095
-3808.833333333332,0.7958514863018556,719,0.4,0.1111111111111111,3508,0,46.8704134791219,46.86862441793768,0.005963465417132963,76,2026-05-10T11:11:56.041429
-3953.33333333333,0.79346393184295,719,2.6451612903225805,0.3055555555555556,3506,0,46.76697756219474,46.7652025395209,0.005916734749350246,77,2026-05-10T11:13:27.717218
-13541707.27777778,0.7910835400474212,719,1180.3436823104694,19.041666666666668,1614,0,2664715.545968431,2664715.544432193,0.007235327816499664,78,2026-05-10T11:15:37.463788
-4136.777777777779,0.7887102894272789,719,1.164835164835165,0.20833333333333334,3509,0,11830201.37427942,11830201.37315116,0.022182035238529983,79,2026-05-10T11:17:04.562595
-4645.333333333329,0.7863441585589971,719,0.4731182795698925,0.1527777777777778,3506,0,8846393.322497552,8846393.321293227,0.019203523487391492,80,2026-05-10T11:18:31.813553
-4026.5555555555566,0.78398512608332,719,0.8586956521739131,0.19444444444444445,3507,0,6984800.577513874,6984800.576342714,0.010278745257115621,81,2026-05-10T11:20:00.451675
-4032.3333333333335,0.7816331707050701,719,0.5054945054945055,0.125,3508,0,4309502.7875785325,4309502.786332265,0.00953860522697321,82,2026-05-10T11:21:32.670374
-4544.277777777779,0.7792882711929549,719,0.7341772151898734,0.19444444444444445,3519,0,5833442.997582047,5833442.996316029,0.008613626754380276,83,2026-05-10T11:23:02.583686
-4428.666666666666,0.776950406379376,719,1.0114942528735633,0.2222222222222222,3513,0,4296383.575594829,4296383.5744279325,0.008840337358751905,84,2026-05-10T11:24:36.680768
-4088.4999999999995,0.7746195551602378,719,0.21739130434782608,0.1111111111111111,3507,0,4589533.497835976,4589533.496539693,0.0084661755649961,85,2026-05-10T11:26:10.128763
-3938.6666666666692,0.7722956964947572,719,1.9772727272727273,0.2638888888888889,3511,0,5834071.981973019,5834071.980778735,0.008437025083568315,86,2026-05-10T11:27:26.828157
-3806.555555555551,0.7699788094052729,719,2.108433734939759,0.25,3516,0,4139287.559798245,4139287.558596408,0.008871408209841962,87,2026-05-10T11:28:24.614985
-4288.1111111111095,0.767668872977057,719,1.3068181818181819,0.2777777777777778,3511,0,9957946.977799762,9957946.976618446,0.008548188868454128,88,2026-05-10T11:29:25.252256
-4034.7222222222254,0.7653658663581259,719,1.8021978021978022,0.2777777777777778,3509,0,7310192.52731614,7310192.526068009,0.009572087799397107,89,2026-05-10T11:30:20.979555
-3747.000000000002,0.7630697687590515,719,1.058139534883721,0.2222222222222222,3513,0,4750607.491484054,4750607.490221018,0.011687554110111008,90,2026-05-10T11:31:26.061762
-4075.6666666666665,0.7607805594527743,719,0.627906976744186,0.16666666666666666,3514,0,4382001.502661064,4382001.501482437,0.008323666350125894,91,2026-05-10T11:32:32.244568
-4222.555555555558,0.7584982177744161,719,0.5977011494252874,0.1527777777777778,3513,0,5673582.053281302,5673582.052104337,0.00824022089274955,92,2026-05-10T11:33:27.109360
-4043.499999999998,0.7562227231210928,719,0.2558139534883721,0.09722222222222222,3513,1,4757100.500712232,4757100.49954529,0.008923813152762961,93,2026-05-10T11:34:31.701744
-3942.0,0.7539540549517295,719,0.5161290322580645,0.1527777777777778,3506,0,14575949.822041603,14575949.820780095,0.008239841146293577,94,2026-05-10T11:35:36.491609
-4341.722222222224,0.7516921927868743,719,1.1379310344827587,0.2638888888888889,3513,0,6003384.803831145,6003384.802682986,0.008441640147019659,95,2026-05-10T11:36:32.303342
-4205.666666666669,0.7494371162085136,719,1.2261904761904763,0.2638888888888889,3514,0,16902511.709732942,16902511.708571866,0.008552265363863264,96,2026-05-10T11:37:39.398882
-3823.2777777777796,0.747188804859888,719,1.4130434782608696,0.2361111111111111,3507,0,6552674.818974276,6552674.8177865865,0.00852423497464026,97,2026-05-10T11:38:46.063701
-3629.500000000001,0.7449472384453084,719,0.16666666666666666,0.08333333333333333,3521,0,18938148.1939049,18938148.19269965,0.008235913317298234,98,2026-05-10T11:39:50.497487
-3721.666666666669,0.7427123967299725,719,0.9655172413793104,0.16666666666666666,3512,0,32171629.971106503,32171629.969882492,0.008118878639405476,99,2026-05-10T11:40:59.746885
-4169.444444444447,0.7404842595397826,719,0.691358024691358,0.19444444444444445,3519,0,18126761.501954146,18126761.500729837,0.008052012598160163,100,2026-05-10T11:41:56.998050
-4097.722222222219,0.7382628067611632,719,2.868131868131868,0.375,3509,0,6156961.093337726,6156961.092150801,0.008222420163639148,101,2026-05-10T11:43:03.433501
-3985.0555555555597,0.7360480183408797,719,0.5581395348837209,0.18055555555555555,3513,0,5053389.871487974,5053389.870294772,0.008296182476274245,102,2026-05-10T11:44:10.700336
-4051.2777777777756,0.7338398742858571,719,2.101123595505618,0.3194444444444444,3511,0,22442042.907073583,22442042.905896015,0.00827008213391929,103,2026-05-10T11:45:15.962891
-3629.4444444444453,0.7316383546629995,719,0.7555555555555555,0.18055555555555555,3509,0,22720083.54118774,22720083.54001729,0.008058684068487152,104,2026-05-10T11:46:20.445741
-3597.3888888888846,0.7294434395990105,719,0.38636363636363635,0.1111111111111111,3510,0,22756610.053735618,22756610.052580632,0.008254553691350619,105,2026-05-10T11:47:29.783735
-3946.222222222224,0.7272551092802134,719,1.3411764705882352,0.20833333333333334,3515,0,4955175.79916015,4955175.798038077,0.00836469155965536,106,2026-05-10T11:48:29.536453
-3877.11111111111,0.7250733439523728,719,1.3125,0.2361111111111111,3504,0,4829953.225258529,4829953.224104915,0.008397526686728747,107,2026-05-10T11:49:33.953664
-3667.0555555555547,0.7228981239205157,719,0.7764705882352941,0.18055555555555555,3514,0,4939067.7450281335,4939067.743920179,0.00877316953142864,108,2026-05-10T11:50:39.058113
-3730.944444444447,0.7207294295487541,719,0.5376344086021505,0.19444444444444445,3507,0,26818383.961143684,26818383.95993025,0.00880622684823476,109,2026-05-10T11:51:44.827214
-3953.1666666666656,0.7185672412601078,719,0.7272727272727273,0.1388888888888889,3511,0,4845218.56427267,4845218.563122618,0.008419353544054053,110,2026-05-10T11:52:40.895112
-3952.8888888888896,0.7164115395363275,719,1.0963855421686748,0.25,3517,0,30186089.36485923,30186089.36369725,0.00897739100838611,111,2026-05-10T11:53:46.899364
-3847.1111111111095,0.7142623049177186,719,0.5632183908045977,0.1527777777777778,3513,0,29443178.66042399,29443178.65929862,0.008526767602110066,112,2026-05-10T11:54:51.042195
-3788.6666666666697,0.7121195180029655,719,1.358695652173913,0.2777777777777778,3506,0,54210156.8203187,54210156.81916169,0.008570194155656538,113,2026-05-10T11:55:56.492986
-3906.055555555561,0.7099831594489566,719,0.3023255813953488,0.1388888888888889,3514,0,7183304.75664112,7183304.755433248,0.00842636946966983,114,2026-05-10T11:57:02.173406
-3568.8333333333353,0.7078532099706097,719,1.4814814814814814,0.2361111111111111,3518,0,86367001.56960844,86367001.56839968,0.008642036568824207,115,2026-05-10T11:57:58.323726
-3916.833333333334,0.7057296503406979,719,0.7613636363636364,0.2222222222222222,3511,0,7226489.532829486,7226489.531702654,0.00945693286659095,116,2026-05-10T11:59:08.368650
-3772.222222222219,0.7036124613896758,719,2.9431818181818183,0.4583333333333333,3512,0,6620245.925715809,6620245.924569052,0.009174191353451435,117,2026-05-10T12:00:14.355427
-3724.833333333335,0.7015016240055068,719,0.3595505617977528,0.1527777777777778,3510,0,38361553.961968645,38361553.96083115,0.009829661511636037,118,2026-05-10T12:01:20.700672
-3599.1111111111118,0.6993971191334902,719,1.3617021276595744,0.2361111111111111,3506,0,10811311.524645388,10811311.5234944,0.009507517126985983,119,2026-05-10T12:02:27.639732
-3510.1666666666697,0.6972989277760897,719,0.48314606741573035,0.09722222222222222,3511,0,73668703.21656843,73668703.21545719,0.008902231598550114,120,2026-05-10T12:03:33.511094
-3693.500000000002,0.6952070309927615,719,0.17647058823529413,0.1111111111111111,3515,0,12866405.390451455,12866405.389343979,0.008774685003744212,121,2026-05-10T12:04:41.906008
-3685.7222222222185,0.6931214098997832,719,0.6595744680851063,0.16666666666666666,3505,0,15846555.713525936,15846555.71247134,0.009040165581171801,122,2026-05-10T12:05:48.659073
-3901.4444444444425,0.6910420456700839,719,0.3218390804597701,0.09722222222222222,3512,0,19534274.55726248,19534274.556170315,0.008919124615214175,123,2026-05-10T12:06:53.109297
-3654.5000000000005,0.6889689195330736,719,0.4090909090909091,0.1111111111111111,3511,0,15408936.060054556,15408936.058896499,0.008551858777441966,124,2026-05-10T12:07:57.126033
-3926.2222222222213,0.6869020127744744,719,0.3146067415730337,0.1111111111111111,3510,0,48442243.87680016,48442243.87570661,0.008419109088717151,125,2026-05-10T12:08:53.703842
-3676.944444444448,0.684841306736151,719,0.25274725274725274,0.09722222222222222,3508,0,129309199.33326107,129309199.33210148,0.008415580258260433,126,2026-05-10T12:10:01.027727
-3593.499999999998,0.6827867828159425,719,0.5454545454545454,0.1388888888888889,3512,0,12997498.666510116,12997498.665363856,0.008717293064828874,127,2026-05-10T12:11:06.929787
-3621.166666666666,0.6807384224674947,719,0.6222222222222222,0.19444444444444445,3509,0,15845323.166472763,15845323.165321752,0.008469834921801247,128,2026-05-10T12:12:13.892352
-3971.666666666665,0.6786962072000923,719,1.0119047619047619,0.20833333333333334,3516,0,143625906.12828255,143625906.12719345,0.008224950681061008,129,2026-05-10T12:13:17.482045
-3819.8333333333326,0.676660118578492,719,1.6,0.2222222222222222,3509,0,25412243.98941645,25412243.98826688,0.008816484098292898,130,2026-05-10T12:14:24.418952
-3400.0555555555543,0.6746301382227565,719,1.0222222222222221,0.20833333333333334,3509,0,55647946.73864319,55647946.737512775,0.00818622552547526,131,2026-05-10T12:15:30.878940
-3686.8888888888873,0.6726062478080883,719,0.5666666666666667,0.2361111111111111,3510,0,93577471.55737132,93577471.55630454,0.009037307702569662,132,2026-05-10T12:16:40.815520
-3319.6111111111104,0.6705884290646641,719,0.6629213483146067,0.20833333333333334,3510,0,54618270.020755626,54618270.01966333,0.008788240398636531,133,2026-05-10T12:17:47.302397
-3503.1666666666642,0.66857666377747,719,1.4086021505376345,0.2638888888888889,3507,0,54609606.63641782,54609606.63534112,0.008632458152537013,134,2026-05-10T12:18:46.901950
-3507.6111111111077,0.6665709337861376,719,0.7325581395348837,0.18055555555555555,3512,0,51609101.80889797,51609101.807775475,0.008398118709966602,135,2026-05-10T12:19:54.861126
-3459.500000000003,0.6645712209847792,719,0.7625,0.16666666666666666,3519,0,48277890.549736544,48277890.548601225,0.008245666464078285,136,2026-05-10T12:21:01.070751
-3534.1666666666647,0.6625775073218249,719,1.1956521739130435,0.2222222222222222,3507,0,43704472.38417797,43704472.38310144,0.008059088974900968,137,2026-05-10T12:22:08.460100
-3561.333333333335,0.6605897747998594,719,0.5444444444444444,0.18055555555555555,3509,0,44580169.11834721,44580169.1172468,0.00839182918357646,138,2026-05-10T12:23:14.460660
-3641.888888888892,0.6586080054754598,719,0.375,0.09722222222222222,3511,0,86535267.38237914,86535267.38124476,0.008226844905040153,139,2026-05-10T12:24:21.764416
-3311.5555555555547,0.6566321814590335,719,1.744186046511628,0.2916666666666667,3513,0,89517921.60227765,89517921.60118103,0.008002902938102234,140,2026-05-10T12:25:28.570594
-3471.5555555555547,0.6546622849146564,719,0.5909090909090909,0.16666666666666666,3512,0,51679487.24600673,51679487.24489038,0.008055307186093383,141,2026-05-10T12:26:37.731985
-3408.3888888888855,0.6526982980599124,719,0.5274725274725275,0.1388888888888889,3509,0,10816130.023782888,10816130.022674687,0.008176261773501343,142,2026-05-10T12:27:35.499862
-3579.722222222225,0.6507402031657327,719,0.25842696629213485,0.08333333333333333,3509,0,49390302.98439961,49390302.98327868,0.008111437071524095,143,2026-05-10T12:28:42.875532
-3326.555555555552,0.6487879825562355,719,1.25,0.2777777777777778,3512,0,6659527.4123421,6659527.411252071,0.008064075237754032,144,2026-05-10T12:29:49.860653
-3530.2222222222204,0.6468416186085668,719,0.10526315789473684,0.06944444444444445,3504,0,95301476.20291218,95301476.20179223,0.008455879703262543,145,2026-05-10T12:30:55.723698
-3320.38888888889,0.6449010937527411,719,0.9545454545454546,0.20833333333333334,3511,0,50235438.6955643,50235438.694474995,0.008250549631853885,146,2026-05-10T12:32:02.826729
-3593.444444444445,0.6429663904714829,719,0.7912087912087912,0.18055555555555555,3509,0,53693265.209068954,53693265.2080174,0.008209165969995654,147,2026-05-10T12:33:09.539692
-3255.3333333333376,0.6410374913000684,719,0.39759036144578314,0.1388888888888889,3516,0,3672690.6568205333,3672690.655239551,0.006733895304077855,148,2026-05-10T12:34:17.293220
-3302.0555555555625,0.6391143788261682,719,0.6363636363636364,0.125,3511,0,813.0121735796974,813.0103864232091,0.005983515201532832,149,2026-05-10T12:35:27.985606
-3367.444444444444,0.6371970356896897,719,0.5365853658536586,0.1527777777777778,3517,0,196.8887577295635,196.88698437814088,0.0059185663616396125,150,2026-05-10T12:36:34.187554
-3210.4999999999986,0.6352854445826206,719,0.4268292682926829,0.1388888888888889,3517,0,132.06380750738364,132.06204345395403,0.005888847001440958,151,2026-05-10T12:37:43.166723
-3193.055555555558,0.6333795882488727,719,0.8351648351648352,0.2222222222222222,3508,1,241.93363343027934,241.93187647303554,0.005863739623816397,152,2026-05-10T12:38:52.667812
-3426.61111111111,0.6314794494841262,719,0.4827586206896552,0.16666666666666666,3512,0,34.92016230703892,34.91841045109055,0.005839560875184679,153,2026-05-10T12:39:53.384698
-3202.3888888888896,0.6295850111356738,719,0.9891304347826086,0.18055555555555555,3506,0,51.213999330417174,51.2122592846442,0.00579998230818084,154,2026-05-10T12:40:58.858749
-3626.166666666672,0.6276962561022668,719,0.47674418604651164,0.1527777777777778,3514,0,305.7238535290799,305.7221156161418,0.005801464017786303,155,2026-05-10T12:42:06.131916
-3295.27777777778,0.62581316733396,719,0.25,0.09722222222222222,3515,0,53.05988669627565,53.058145462057354,0.005803385733267984,156,2026-05-10T12:43:12.049008
-3485.0000000000036,0.623935727831958,719,0.4222222222222222,0.16666666666666666,3510,0,33.57683470119853,33.57510564058646,0.0057637358520838,157,2026-05-10T12:44:09.956645
-3203.166666666667,0.6220639206484622,719,0.38823529411764707,0.1111111111111111,3514,0,57.482871712166016,57.48114178674775,0.005765750504232249,158,2026-05-10T12:45:18.148305
-3356.5555555555584,0.6201977288865168,719,0.3118279569892473,0.1527777777777778,3506,0,116.92428235782204,116.92256639133076,0.00572590441643798,159,2026-05-10T12:46:24.957635
-3259.944444444449,0.6183371356998573,719,0.48863636363636365,0.1527777777777778,3512,0,53.42231142471165,53.42059559616492,0.005721608700777335,160,2026-05-10T12:47:21.408860
-3150.277777777777,0.6164821242927577,719,2.186046511627907,0.3472222222222222,3513,0,36.063681537484925,36.06198300771488,0.005661456431203906,161,2026-05-10T12:48:27.232371
-3473.666666666669,0.6146326779198794,719,0.3516483516483517,0.125,3508,0,37.14838246012596,37.14668093536759,0.005672119445813838,162,2026-05-10T12:49:36.947768
