reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops
-6681.388888888887,0.95,719,1.3932584269662922,0.2638888888888889,3510,0,175.71786867699973,1,2026-05-18T13:53:54.207076,,,,,,
-6094.055555555555,0.9025,719,1.989247311827957,0.2916666666666667,3507,0,75.28153188437514,2,2026-05-18T13:55:05.374674,,,,,,
-5801.333333333332,0.8573749999999999,719,0.5274725274725275,0.16666666666666666,3508,0,52.849672733991305,3,2026-05-18T13:56:15.857059,,,,,,
-5456.499999999991,0.8145062499999999,719,0.8469387755102041,0.20833333333333334,3502,0,39.80445850674732,4,2026-05-18T13:57:26.686512,,,,,,
-5336.944444444441,0.7737809374999999,719,4.21875,0.5138888888888888,3504,0,38.78929776707677,5,2026-05-18T13:58:37.259537,,,,,,
-4726.500000000004,0.7350918906249998,719,2.2,0.2916666666666667,3510,0,38.54406017255717,6,2026-05-18T13:59:48.231539,,,,,,
-4828.000000000001,0.6983372960937497,719,0.391304347826087,0.1111111111111111,3508,0,41.63569134697629,7,2026-05-18T14:00:59.357856,,,,,,
-4560.111111111111,0.6634204312890623,719,0.22727272727272727,0.08333333333333333,3512,0,42.75820552788789,8,2026-05-18T14:02:09.835105,,,,,,
-4568.444444444442,0.6302494097246091,719,0.9278350515463918,0.2361111111111111,3503,0,42.12078262668658,9,2026-05-18T14:03:21.149529,,,,,,
-4356.166666666665,0.5987369392383786,719,0.6914893617021277,0.125,3506,0,40.37576004261765,10,2026-05-18T14:05:34.568494,-2750.6666666666642,0.0,0.5402298850574713,0.19444444444444445,3513.0,0.0
-4038.6666666666697,0.5688000922764596,719,0.6703296703296703,0.19444444444444445,3509,0,41.91038387441834,11,2026-05-18T14:06:45.437930,,,,,,
-3941.1666666666674,0.5403600876626365,719,0.2717391304347826,0.05555555555555555,3508,0,43.44944933757331,12,2026-05-18T14:07:55.497269,,,,,,
-3815.3333333333326,0.5133420832795047,719,1.858695652173913,0.2777777777777778,3508,0,43.00055001143454,13,2026-05-18T14:09:06.792420,,,,,,
-3870.9999999999964,0.48767497911552943,719,0.38461538461538464,0.1111111111111111,3508,0,42.84499542437939,14,2026-05-18T14:10:17.351734,,,,,,
-3669.4444444444457,0.46329123015975293,719,0.20224719101123595,0.06944444444444445,3511,0,44.71365165710449,15,2026-05-18T14:11:27.579824,,,,,,
-3866.000000000002,0.44012666865176525,719,0.6813186813186813,0.1388888888888889,3509,0,45.16348270580732,16,2026-05-18T14:12:37.842200,,,,,,
-3699.222222222221,0.41812033521917696,719,0.8723404255319149,0.1527777777777778,3506,0,44.81220979916038,17,2026-05-18T14:13:47.694654,,,,,,
-3481.9444444444457,0.3972143184582181,719,0.42857142857142855,0.1388888888888889,3509,0,44.34269715151303,18,2026-05-18T14:14:57.649625,,,,,,
-3431.222222222227,0.37735360253530714,719,0.7216494845360825,0.2638888888888889,3503,0,45.13838349396728,19,2026-05-18T14:16:07.794923,,,,,,
-3307.4444444444416,0.35848592240854177,719,0.391304347826087,0.1111111111111111,3508,0,45.44111104601779,20,2026-05-18T14:18:21.227636,-2703.388888888885,0.0,0.5517241379310345,0.1527777777777778,3513.0,0.0
-3486.444444444446,0.34056162628811465,719,0.41379310344827586,0.16666666666666666,3513,0,45.18543480566712,21,2026-05-18T14:19:32.804554,,,,,,
-3195.61111111111,0.3235335449737089,719,0.7840909090909091,0.18055555555555555,3512,0,46.0118202108667,22,2026-05-18T14:20:43.145892,,,,,,
-3282.333333333333,0.30735686772502346,719,0.6818181818181818,0.1527777777777778,3512,0,46.28324791453313,23,2026-05-18T14:21:53.048214,,,,,,
-3244.611111111107,0.2919890243387723,719,0.16470588235294117,0.06944444444444445,3515,0,45.91523714556316,24,2026-05-18T14:23:03.342278,,,,,,
-3186.1111111111118,0.27738957312183365,719,0.4175824175824176,0.09722222222222222,3509,0,46.059384310195775,25,2026-05-18T14:24:14.188810,,,,,,
-3223.6111111111095,0.263520094465742,719,1.0689655172413792,0.18055555555555555,3513,0,47.58788904394328,26,2026-05-18T14:25:24.511188,,,,,,
